[1] "distancias entre individuos calculadas"
[1] "epoca 1 de 50"
[1] "epoca 2 de 50"
[1] "epoca 3 de 50"
[1] "epoca 4 de 50"
[1] "epoca 5 de 50"
[1] "epoca 6 de 50"
[1] "epoca 7 de 50"
[1] "epoca 8 de 50"
[1] "epoca 9 de 50"
[1] "epoca 10 de 50"
[1] "epoca 11 de 50"
[1] "epoca 12 de 50"
[1] "epoca 13 de 50"
[1] "epoca 14 de 50"
[1] "epoca 15 de 50"
[1] "epoca 16 de 50"
[1] "epoca 17 de 50"
[1] "epoca 18 de 50"
[1] "epoca 19 de 50"
[1] "epoca 20 de 50"
[1] "epoca 21 de 50"
[1] "epoca 22 de 50"
[1] "epoca 23 de 50"
[1] "epoca 24 de 50"
[1] "epoca 25 de 50"
[1] "epoca 26 de 50"
[1] "epoca 27 de 50"
[1] "epoca 28 de 50"
[1] "epoca 29 de 50"
[1] "epoca 30 de 50"
[1] "epoca 31 de 50"
[1] "epoca 32 de 50"
[1] "epoca 33 de 50"
[1] "epoca 34 de 50"
[1] "epoca 35 de 50"
[1] "epoca 36 de 50"
[1] "epoca 37 de 50"
[1] "epoca 38 de 50"
[1] "epoca 39 de 50"
[1] "epoca 40 de 50"
[1] "epoca 41 de 50"
[1] "epoca 42 de 50"
[1] "epoca 43 de 50"
[1] "epoca 44 de 50"
[1] "epoca 45 de 50"
[1] "epoca 46 de 50"
[1] "epoca 47 de 50"
[1] "epoca 48 de 50"
[1] "epoca 49 de 50"
[1] "epoca 50 de 50"
[1] "evolTmp"
                  [,1]      [,2] [,3]  [,4] [,5]
 [2361,] 422.307309150  55.57520    2  2361    6
 [2362,] 435.635201550  53.44626    2  2362    5
 [2363,] 440.608312762  58.24555    2  2363    5
 [2364,] 441.152261355  58.75012    2  2364    7
 [2365,] 431.961091924  50.77827    2  2365    8
 [2366,] 426.959783961  57.35659    2  2366    8
 [2367,] 438.392466724  56.40864    2  2367    6
 [2368,] 435.945081711  54.05108    2  2368    7
 [2369,] 435.867111984  50.23325    2  2369    5
 [2370,] 429.453453704  43.26436    2  2370   21
 [2371,] 432.528071196  60.39877    2  2371    5
 [2372,] 451.950939085  60.90260    0  2372    0
 [2373,] 434.770774648  47.75048    2  2373    7
 [2374,] 432.332793894  64.05832    2  2374   11
 [2375,] 424.084434190  53.97679    2  2375    7
 [2376,] 430.287908818  50.38402    2  2376    8
 [2377,] 434.922614203  54.80647    2  2377    5
 [2378,] 430.757773260  65.90227    2  2378   12
 [2379,] 436.660421705  48.41566    2  2379    4
 [2380,] 424.782300340  66.14266    0  2380    0
 [2381,] 435.708410975  62.04211    2  2381    7
 [2382,] 434.642171063  38.92238    2  2382   21
 [2383,] 438.909537653  64.09146    2  2383    7
 [2384,] 434.366493550  52.24882    2  2384   10
 [2385,] 435.856599872  74.46297    2  2385   19
 [2386,] 440.142177878  59.58149    2  2386    7
 [2387,] 436.109345706  49.27761    2  2387   11
 [2388,] 430.652560867  55.43444    2  2388    7
 [2389,] 434.051111531  59.60216    2  2389    4
 [2390,] 433.159286394  65.23911    2  2390    7
 [2391,] 437.319974354  54.67474    2  2391    8
 [2392,] 440.598818581  61.98389    2  2392    6
 [2393,] 444.901003479  64.35306    2  2393   14
 [2394,] 441.863390182  57.12538    2  2394    6
 [2395,] 417.246842767  57.29938    0  2395    0
 [2396,] 427.847559061  48.70662    2  2396   16
 [2397,] 432.943914959  58.11764    2  2397   25
 [2398,] 436.205322508  63.01617    2  2398    9
 [2399,] 430.785845185  51.26739    2  2399   10
 [2400,] 430.286626613  57.70837    2  2400    8
 [2401,] 428.510073051  69.52644    2  2401   10
 [2402,] 425.385032652  50.79637    2  2402   24
 [2403,] 435.414445277  67.57913    2  2403    7
 [2404,] 448.326205293  49.21708    0  2404    0
 [2405,] 444.536713352  55.40229    2  2405    6
 [2406,] 422.051683197  61.77850    0  2406    0
 [2407,] 438.309729957  55.71741    2  2407   10
 [2408,] 434.339777620  55.72015    2  2408    6
 [2409,] 430.310087748  54.75800    2  2409    6
 [2410,] 446.154106615  57.25331    2  2410   12
 [2411,] 436.855749497  46.07864    2  2411   11
 [2412,] 434.435638982  58.59421    2  2412   10
 [2413,] 433.828560025  57.55943    2  2413    5
 [2414,] 440.532869644  56.99949    2  2414    7
 [2415,] 431.352019993  63.38125    2  2415    7
 [2416,] 434.071720211  54.41313    2  2416    5
 [2417,] 436.986080518  59.47559    2  2417    6
 [2418,] 431.320288525  55.29966    2  2418    7
 [2419,] 436.889953744  56.86987    2  2419    5
 [2420,] 429.696174558  58.54352    2  2420    8
 [2421,] 444.986616197  49.24352    2  2421   15
 [2422,] 439.178403541  64.19265    2  2422    6
 [2423,] 434.734425336  59.43143    2  2423    4
 [2424,] 437.085730384  53.24024    2  2424    7
 [2425,] 440.166942068  53.13571    2  2425    8
 [2426,] 437.312862547  60.03585    2  2426    4
 [2427,] 432.345540887  55.95734    2  2427    5
 [2428,] 424.233045069  52.45005    2  2428    4
 [2429,] 422.948002068  55.46111    2  2429    5
 [2430,] 434.754987436  46.23296    2  2430   18
 [2431,] 435.294619373  58.65035    2  2431    6
 [2432,] 439.090834847  56.23544    2  2432    5
 [2433,] 434.222747719  57.54630    2  2433    7
 [2434,] 435.396110958  53.15253    2  2434    5
 [2435,] 430.750382124  56.98974    2  2435   14
 [2436,] 431.611486666  49.74154    2  2436    4
 [2437,] 432.842754442  59.95034    2  2437    4
 [2438,] 432.606191034  55.07208    2  2438    6
 [2439,] 432.903984859  55.37167    2  2439    4
 [2440,] 433.605227022  45.70517    2  2440    8
 [2441,] 429.907975939  46.83271    2  2441    8
 [2442,] 441.156200925  52.06552    2  2442   14
 [2443,] 440.200640695  57.05397    2  2443    7
 [2444,] 426.616768913  57.91102    2  2444   10
 [2445,] 439.031207062  55.68473    2  2445    7
 [2446,] 422.187093265  57.88453    0  2446    0
 [2447,] 431.168324613  65.46584    2  2447   15
 [2448,] 441.531065219  52.14503    2  2448    9
 [2449,] 436.452182896  64.18263    2  2449    8
 [2450,] 440.915001504  58.42095    2  2450    5
 [2451,] 432.666650879  47.38196    2  2451    7
 [2452,] 434.663697994  55.60992    2  2452    6
 [2453,] 439.378257086  59.23535    2  2453    9
 [2454,] 449.466960384  60.72560    0  2454    0
 [2455,] 431.215846508  59.56324    2  2455    8
 [2456,] 446.480741161  62.48607    2  2456    7
 [2457,] 428.087676373  57.71333    2  2457    8
 [2458,] 436.588039383  65.73749    2  2458    6
 [2459,] 440.561958502  47.58460    2  2459   32
 [2460,] 437.417817499  59.49365    2  2460    5
 [2461,] 451.989918907  60.31202    2  2461   18
 [2462,] 433.631651652  58.37361    2  2462    3
 [2463,] 433.073149686  52.66239    2  2463    9
 [2464,] 444.117862112  59.85002    2  2464   11
 [2465,] 425.622350095  56.06166    2  2465    8
 [2466,] 431.489034130  42.39171    0  2466    0
 [2467,] 442.925494556  54.19225    2  2467    4
 [2468,] 422.822755273  55.64332    2  2468    7
 [2469,] 436.244628597  61.49383    2  2469    5
 [2470,] 435.945699853  73.34874    2  2470   13
 [2471,] 434.323942907  52.81487    2  2471    8
 [2472,] 438.361267365  62.23688    2  2472    8
 [2473,] 439.140548447  46.71478    2  2473    6
 [2474,] 432.290095137  60.32176    2  2474    3
 [2475,] 428.447784375  54.67079    2  2475    7
 [2476,] 439.303793407  61.57156    2  2476    5
 [2477,] 429.913663377  57.71805    2  2477    7
 [2478,] 439.063690043  57.06570    2  2478    6
 [2479,] 434.432015736  54.55192    2  2479    5
 [2480,] 439.626805229  56.43326    2  2480    5
 [2481,] 443.712378869  51.81882    2  2481    7
 [2482,] 427.479398592  64.27873    2  2482    5
 [2483,] 435.827175561  64.49646    2  2483    8
 [2484,] 433.995238954  65.08473    2  2484   12
 [2485,] 432.374412470  62.37908    2  2485    4
 [2486,] 421.519293985  62.39826    2  2486   12
 [2487,] 442.943373659  58.37297    2  2487    5
 [2488,] 437.428384450  47.02143    2  2488    7
 [2489,] 842.326715013 303.36701    2  2489    8
 [2490,] 824.360186681 304.83833    2  2490   10
 [2491,] 838.072853401 309.76674    0  2491    0
 [2492,] 827.851692926 304.19999    2  2492   11
 [2493,] 832.530629873 304.62107    2  2493    9
 [2494,] 838.592279309 302.39814    0  2494    0
 [2495,] 838.977212380 302.38496    2  2495   17
 [2496,] 826.592659827 308.14155    2  2496    8
 [2497,] 830.090230178 306.06025    2  2497    8
 [2498,] 841.977053288 308.70156    2  2498   17
 [2499,] 829.121925922 305.15674    2  2499    8
 [2500,] 830.863632200 306.94440    2  2500    8
 [2501,] 837.396030500 304.55741    2  2501    8
 [2502,] 824.938556207 305.23211    2  2502   10
 [2503,] 830.371325366 306.43687    2  2503    8
 [2504,] 832.742716958 308.13054    2  2504   11
 [2505,] 838.720960741 307.79234    2  2505   13
 [2506,] 839.784926913 309.36839    0  2506    0
 [2507,] 832.511494945 307.83758    2  2507    9
 [2508,] 828.941960469 307.18163    2  2508    8
 [2509,] 824.037003271 304.70490    0  2509    0
 [2510,] 829.647117036 308.19018    2  2510    6
 [2511,] 829.522697860 308.34764    2  2511    7
 [2512,] 824.957100471 305.08349    2  2512    9
 [2513,] 818.372385494 303.19569    0  2513    0
 [2514,] 833.073774661 305.17042    2  2514    8
 [2515,] 825.791993483 308.43146    0  2515    0
 [2516,] 823.303890213 305.52811    2  2516   11
 [2517,] 830.480709453 301.78858    2  2517   10
 [2518,] 827.499283753 303.78390    2  2518    9
 [2519,] 827.652963816 303.93300    2  2519   29
 [2520,] 833.493075316 306.58495    2  2520    9
 [2521,] 823.153764224 306.50745    2  2521   10
 [2522,] 836.867023729 308.23189    2  2522   10
 [2523,] 830.609552655 305.10332    2  2523    8
 [2524,] 842.690769583 305.22337    2  2524   14
 [2525,] 831.898762856 304.18676    2  2525    8
 [2526,] 842.668522027 304.53006    2  2526   14
 [2527,] 843.031687197 302.84394    2  2527   10
 [2528,] 837.729065040 304.98411    2  2528   11
 [2529,] 828.622215865 305.22327    2  2529   11
 [2530,] 827.197839844 305.64320    2  2530    9
 [2531,] 828.187232420 305.93094    2  2531    7
 [2532,] 829.023472114 302.35770    2  2532   17
 [2533,] 824.687971581 305.99520    2  2533    9
 [2534,] 832.352042686 305.77292    2  2534    8
 [2535,] 825.291620511 303.37971    2  2535   10
 [2536,] 821.542812546 306.88114    2  2536    9
 [2537,] 827.343901400 302.24012    2  2537   14
 [2538,] 833.558567498 306.98839    2  2538   15
 [2539,] 825.152274697 308.56798    2  2539    9
 [2540,] 842.966764647 307.09920    0  2540    0
 [2541,] 831.086725225 307.05884    2  2541    7
 [2542,] 839.317493028 301.69623    0  2542    0
 [2543,] 836.197719377 306.03560    2  2543   10
 [2544,] 832.336310119 305.92260    2  2544    9
 [2545,] 838.633625130 306.77624    2  2545   10
 [2546,] 824.401101831 305.01342    2  2546   10
 [2547,] 834.885988304 306.30288    2  2547    7
 [2548,] 829.094222871 306.56035    2  2548    8
 [2549,] 831.222843150 307.76404    2  2549    7
 [2550,] 829.955880666 304.69446    2  2550    7
 [2551,] 833.529875357 302.92938    2  2551   12
 [2552,] 832.553457537 307.50477    2  2552    7
 [2553,] 838.903035562 305.57517    2  2553    8
 [2554,] 832.260452185 303.37375    2  2554   18
 [2555,] 836.768535498 307.89188    2  2555   11
 [2556,] 841.649521484 303.18749    2  2556    9
 [2557,] 839.867484155 306.68335    2  2557    7
 [2558,] 835.965041437 304.43189    2  2558    8
 [2559,] 837.863766699 301.98726    2  2559    9
 [2560,] 834.873686530 301.64115    2  2560   11
 [2561,] 834.775979566 309.33267    2  2561   12
 [2562,] 836.756793626 304.79993    2  2562   14
 [2563,] 836.566319831 305.24071    2  2563   11
 [2564,] 832.273809031 302.65195    2  2564   18
 [2565,] 828.786337797 303.87371    2  2565    8
 [2566,] 827.474966857 307.25370    2  2566    9
 [2567,] 845.417964683 305.30714    2  2567   27
 [2568,] 833.052773554 308.57933    2  2568   15
 [2569,] 838.325284501 305.61703    2  2569   10
 [2570,] 837.937121228 305.63133    2  2570    9
 [2571,] 826.395821172 304.80272    2  2571   13
 [2572,] 834.984591918 304.14175    2  2572    9
 [2573,] 838.287990258 305.59973    2  2573    9
 [2574,] 829.658328646 306.10933    2  2574    8
 [2575,] 835.142089023 303.71505    2  2575    9
 [2576,] 828.247513819 306.77496    2  2576    9
 [2577,] 830.682951188 305.17995    2  2577    7
 [2578,] 832.038297156 308.32383    2  2578    6
 [2579,] 835.230616949 305.43057    2  2579    7
 [2580,] 838.655220805 306.49228    2  2580    9
 [2581,] 827.570838372 312.18105    0  2581    0
 [2582,] 829.103370008 301.66342    2  2582    6
 [2583,] 839.958733335 304.21083    2  2583   10
 [2584,] 820.382121858 311.36079    2  2584   11
 [2585,] 818.619414109 304.75154    2  2585   16
 [2586,] 836.743973615 299.10025    0  2586    0
 [2587,] 828.628165966 304.95691    2  2587    7
 [2588,] 823.200241791 304.65571    2  2588   18
 [2589,] 824.168756856 305.77324    2  2589   10
 [2590,] 826.704747568 309.45290    2  2590   10
 [2591,] 820.178646065 306.37377    2  2591   10
 [2592,] 831.546332287 302.86552    2  2592   11
 [2593,] 825.862352826 307.34802    2  2593    8
 [2594,] 843.380686585 305.76051    0  2594    0
 [2595,] 837.184145579 307.19081    2  2595   10
 [2596,] 825.962668821 304.98630    2  2596   15
 [2597,] 822.843328518 304.19948    2  2597   10
 [2598,] 843.497030064 306.55170    2  2598    9
 [2599,] 835.081102630 303.06140    2  2599    8
 [2600,] 821.910992263 304.10277    2  2600   12
 [2601,] 844.851067138 304.49334    2  2601   11
 [2602,] 821.173896737 308.89506    2  2602    8
 [2603,] 826.712359535 308.40166    2  2603    9
 [2604,] 835.027025347 305.82100    2  2604    8
 [2605,] 825.597258531 301.97464    2  2605   14
 [2606,] 850.688922236 307.09685    0  2606    0
 [2607,] 829.270326122 306.98641    2  2607    8
 [2608,] 830.245118194 303.65909    2  2608    8
 [2609,] 836.285105303 305.74320    2  2609   10
 [2610,] 833.301251529 303.10714    2  2610   10
 [2611,] 822.944128501 301.52309    0  2611    0
 [2612,] 826.231633733 305.74481    2  2612    9
 [2613,] 828.155177191 305.23101    2  2613    8
 [2614,] 825.035633994 308.24156    2  2614    8
 [2615,] 832.334772109 306.46005    2  2615    7
 [2616,] 829.669229021 306.84750    2  2616    8
 [2617,] 837.137463301 306.20305    2  2617    9
 [2618,] 829.389053792 305.08594    2  2618    8
 [2619,] 833.051620304 304.27679    2  2619    8
 [2620,] 826.385850801 306.05568    2  2620    9
 [2621,] 821.799019624 308.84127    2  2621    6
 [2622,] 832.316254414 305.93479    2  2622   10
 [2623,] 831.118965289 302.83753    2  2623   12
 [2624,] 836.651744908 305.74812    2  2624    8
 [2625,] 831.032222966 303.49509    2  2625    8
 [2626,] 837.747802545 306.19172    2  2626    8
 [2627,] 834.564748120 302.77976    2  2627   10
 [2628,] 829.704623976 306.45401    2  2628    9
 [2629,] 829.534778469 306.97510    2  2629    7
 [2630,] 836.859324609 307.63846    2  2630    9
 [2631,] 820.332378682 303.27701    0  2631    0
 [2632,] 837.801759335 308.32235    2  2632   17
 [2633,] 846.498867404 303.87626    2  2633   29
 [2634,] 832.452598076 307.91570    2  2634   10
 [2635,] 832.190932359 308.69979    2  2635   11
 [2636,] 823.051028630 304.21269    2  2636    8
 [2637,] 833.845364211 308.34486    2  2637    8
 [2638,] 843.375562814 305.09805    0  2638    0
 [2639,] 835.133183262 307.38062    2  2639    9
 [2640,] 839.601891528 305.48055    2  2640    7
 [2641,] 830.714525751 307.72169    2  2641    7
 [2642,] 832.800147346 309.27895    2  2642    7
 [2643,] 831.685852495 305.13129    2  2643    9
 [2644,] 841.847461264 304.48883    2  2644   12
 [2645,] 823.997697588 306.59107    2  2645    8
 [2646,] 829.862241460 302.12852    2  2646    8
 [2647,] 821.778954735 303.46494    2  2647   10
 [2648,] 825.309252788 304.93995    2  2648    8
 [2649,] 829.671333086 304.40930    2  2649   10
 [2650,] 818.582294534 305.22480    2  2650   10
 [2651,] 821.389881687 306.58639    2  2651    9
 [2652,] 825.503474923 305.94037    2  2652    9
 [2653,] 829.529815179 304.14310    2  2653    9
 [2654,] 836.349531040 305.83785    2  2654   10
 [2655,] 841.674379170 304.35031    2  2655   11
 [2656,] 836.483372288 304.89123    2  2656   12
 [2657,] 829.361111963 303.39204    2  2657    7
 [2658,] 825.964566821 306.83556    2  2658    8
 [2659,] 826.940506677 305.94082    2  2659   10
 [2660,] 824.669961402 309.88525    2  2660    8
 [2661,] 821.190506793 308.72379    2  2661    9
 [2662,] 827.493267018 308.16519    2  2662    9
 [2663,] 827.520976914 305.51661    2  2663    9
 [2664,] 834.163835719 304.74102    2  2664   10
 [2665,] 826.871998784 304.65919    2  2665    9
 [2666,] 827.162760611 305.53429    2  2666    8
 [2667,] 823.036884988 307.54881    2  2667    9
 [2668,] 823.933787317 304.19917    0  2668    0
 [2669,] 828.982154736 304.27639    2  2669   11
 [2670,] 836.245337845 307.33417    2  2670   12
 [2671,] 829.255599395 304.38154    2  2671   10
 [2672,] 841.740086026 306.09555    2  2672   11
 [2673,] 831.750649454 305.31805    2  2673    8
 [2674,] 834.382798921 305.26646    2  2674    8
 [2675,] 822.859931288 303.84609    0  2675    0
 [2676,] 830.298686005 301.58509    2  2676    9
 [2677,] 828.417845134 303.98582    2  2677   10
 [2678,] 839.391369470 304.43881    2  2678    8
 [2679,] 829.129576177 307.96391    2  2679    7
 [2680,] 833.095304137 309.49139    2  2680    8
 [2681,] 822.604255639 304.52287    2  2681   28
 [2682,] 832.736368577 304.90343    2  2682    9
 [2683,] 822.896118729 306.38863    2  2683   10
 [2684,] 831.479906316 308.28096    2  2684   10
 [2685,] 836.484918463 306.05651    2  2685    9
 [2686,] 848.230008951 304.44650    0  2686    0
 [2687,] 825.440710707 304.42525    2  2687   10
 [2688,] 825.861224616 307.02086    2  2688   10
 [2689,] 835.153676208 307.26780    2  2689   10
 [2690,] 830.852143281 305.28678    2  2690   11
 [2691,] 827.017847621 307.36040    2  2691    8
 [2692,] 831.954774887 308.81827    2  2692   11
 [2693,] 828.998574455 307.37633    2  2693    9
 [2694,] 827.054869787 302.45110    2  2694   11
 [2695,] 836.460185729 302.41611    2  2695   15
 [2696,] 815.897652038 302.83957    0  2696    0
 [2697,] 819.537292784 308.96427    2  2697    8
 [2698,] 832.724443427 304.60055    2  2698    8
 [2699,] 832.082776588 304.94750    2  2699    9
 [2700,] 827.745688776 308.95975    0  2700    0
 [2701,] 828.751414879 306.87856    2  2701    6
 [2702,] 827.984089064 307.43787    2  2702   10
 [2703,] 824.807604738 303.44598    2  2703   12
 [2704,] 842.661017839 303.23968    2  2704    9
 [2705,] 827.228523624 305.49012    2  2705    9
 [2706,] 832.738825154 310.34389    2  2706    9
 [2707,] 845.176822514 304.11864    2  2707    9
 [2708,] 832.237001521 305.77444    2  2708    9
 [2709,] 834.869417781 305.35769    2  2709    9
 [2710,] 827.822334141 303.05816    2  2710   10
 [2711,] 822.161852374 301.69062    0  2711    0
 [2712,] 828.042769623 310.30178    2  2712    9
 [2713,] 825.577139354 300.55216    0  2713    0
 [2714,] 829.432019753 301.05431    2  2714   10
 [2715,] 832.521300675 304.69661    2  2715    9
 [2716,] 827.734603933 300.78002    2  2716    7
 [2717,] 829.851236558 306.46936    2  2717    9
 [2718,] 832.049100814 308.15491    2  2718    7
 [2719,] 833.629055863 306.22324    2  2719    8
 [2720,] 830.897487012 307.18853    2  2720    9
 [2721,] 830.803806851 304.07115    2  2721    7
 [2722,] 839.144914180 308.92419    2  2722   20
 [2723,] 831.678952337 302.46925    2  2723    9
 [2724,] 829.006497466 304.86968    2  2724    8
 [2725,] 841.990210783 305.71692    2  2725   12
 [2726,] 833.258218081 302.81024    2  2726   10
 [2727,] 835.028384133 303.47180    2  2727   10
 [2728,] 838.860219989 305.67713    2  2728    9
 [2729,] 831.354772034 307.58870    2  2729   10
 [2730,] 830.928925027 307.19348    2  2730    8
 [2731,] 830.248081699 308.38846    2  2731    6
 [2732,] 833.550101302 307.47076    0  2732    0
 [2733,] 831.679730346 308.26802    2  2733    9
 [2734,] 830.041172636 305.26629    2  2734    7
 [2735,] 835.114081532 302.39244    2  2735   12
 [2736,] 820.661347392 308.97087    2  2736    7
 [2737,] 824.988745882 306.49011    2  2737    8
 [2738,] 831.733593582 303.91006    2  2738   10
 [2739,] 815.776906393 305.93251    0  2739    0
 [2740,] 831.936957832 307.01924    2  2740    9
 [2741,] 834.049488421 305.06221    2  2741    9
 [2742,] 833.318982429 306.18813    2  2742    9
 [2743,] 824.548588757 308.24785    2  2743    9
 [2744,] 822.846171687 304.71879    2  2744   13
 [2745,] 835.455976402 302.54753    0  2745    0
 [2746,] 845.977019878 305.39677    2  2746   28
 [2747,] 828.242957237 306.53981    2  2747    7
 [2748,] 832.283859887 305.93664    2  2748   10
 [2749,] 839.914670142 304.01705    2  2749    8
 [2750,] 831.100670525 306.12637    2  2750    9
 [2751,] 821.770819216 305.41021    2  2751   13
 [2752,] 832.830721911 301.89580    0  2752    0
 [2753,] 838.950419232 304.77551    2  2753    9
 [2754,] 828.638868719 307.35583    2  2754    9
 [2755,] 831.972129691 305.57069    2  2755   10
 [2756,] 825.443157789 304.28749    2  2756   11
 [2757,] 826.237975228 308.22172    2  2757    9
 [2758,] 817.083286028 304.80721    2  2758   19
 [2759,] 825.247250496 305.26734    2  2759    9
 [2760,] 827.210986810 308.84841    2  2760   19
 [2761,] 827.582753594 302.78628    2  2761    7
 [2762,] 839.218950141 306.79975    2  2762   13
 [2763,] 830.677182611 304.06750    2  2763    8
 [2764,] 825.673759026 303.00549    2  2764    9
 [2765,] 837.511030074 307.30456    2  2765   11
 [2766,] 834.201909718 300.41779    2  2766   12
 [2767,] 834.341768183 306.27299    2  2767    8
 [2768,] 843.062689699 310.37378    2  2768   23
 [2769,] 830.426863248 303.62357    2  2769    8
 [2770,] 823.955081902 308.01555    2  2770   11
 [2771,] 832.638975914 304.90576    2  2771    9
 [2772,] 816.587996952 305.66420    2  2772    9
 [2773,] 831.543207779 301.82316    0  2773    0
 [2774,] 824.373875618 303.17889    2  2774    8
 [2775,] 843.988646535 301.56929    2  2775   14
 [2776,] 833.926209204 305.71025    2  2776    9
 [2777,] 827.950538879 302.59301    2  2777   10
 [2778,] 826.334800820 306.72189    2  2778    9
 [2779,] 826.652248306 303.63756    2  2779    9
 [2780,] 822.927143686 308.67881    2  2780    8
 [2781,] 830.557680048 308.17991    2  2781    6
 [2782,] 832.031335285 306.43747    2  2782    9
 [2783,] 834.173447790 306.76358    2  2783    8
 [2784,] 835.741432576 307.11206    2  2784    9
 [2785,] 828.679381132 306.81381    2  2785    7
 [2786,] 829.873623914 304.16767    2  2786   10
 [2787,] 831.684727225 305.69538    2  2787   11
 [2788,] 839.064779899 303.71320    2  2788    8
 [2789,] 813.500671142 304.40744    2  2789   17
 [2790,] 834.118880619 302.30769    2  2790   13
 [2791,] 827.166763484 303.27141    2  2791   10
 [2792,] 835.250015586 304.94298    2  2792    9
 [2793,] 831.361804167 303.61289    2  2793   11
 [2794,] 834.314250536 307.37199    2  2794    8
 [2795,] 830.758363468 305.04603    2  2795    9
 [2796,] 825.956101655 304.21569    2  2796    9
 [2797,] 829.569158678 304.91360    2  2797    7
 [2798,] 823.113747860 304.17725    2  2798    9
 [2799,] 831.858398168 308.04750    2  2799    8
 [2800,] 834.594699003 307.21437    2  2800   11
 [2801,] 814.876307730 305.39604    0  2801    0
 [2802,] 814.402399313 306.86413    2  2802   16
 [2803,] 834.342575721 309.36288    2  2803    7
 [2804,] 825.637931152 305.24940    2  2804    8
 [2805,] 826.418018732 308.05598    2  2805    7
 [2806,] 824.322275555 304.62146    2  2806   12
 [2807,] 830.324186149 306.78167    0  2807    0
 [2808,] 824.540232881 306.82180    2  2808    8
 [2809,] 837.146925845 303.70582    2  2809   10
 [2810,] 819.460843864 305.51977    2  2810   17
 [2811,] 836.120205377 306.42519    2  2811   11
 [2812,] 843.316466271 307.09163    2  2812   10
 [2813,] 835.246285342 307.53087    2  2813    9
 [2814,] 828.989311130 305.93939    2  2814    8
 [2815,] 831.008629058 305.95928    2  2815    9
 [2816,] 830.192521042 305.57612    2  2816   12
 [2817,] 838.296220599 302.84103    2  2817   17
 [2818,] 822.908781664 308.41730    2  2818    9
 [2819,] 828.173043227 305.40111    2  2819    7
 [2820,] 830.194145220 303.04105    2  2820    8
 [2821,] 830.519182173 306.40345    2  2821    7
 [2822,] 819.807201878 306.30393    2  2822   11
 [2823,] 827.629548998 307.05782    2  2823   10
 [2824,] 819.504803102 304.03731    0  2824    0
 [2825,] 840.077899516 303.90420    2  2825    9
 [2826,] 831.030973946 304.43576    2  2826   10
 [2827,] 833.078589952 305.46742    2  2827   11
 [2828,] 825.877286739 305.53406    2  2828    8
 [2829,] 829.184527974 302.44194    2  2829   10
 [2830,] 827.638377670 306.75642    2  2830    7
 [2831,] 832.846980540 305.30566    2  2831    8
 [2832,] 841.078055605 309.99388    2  2832   14
 [2833,] 821.471510429 308.25519    2  2833   11
 [2834,] 842.317254065 306.73707    2  2834   12
 [2835,] 831.766659016 308.60548    2  2835   10
 [2836,] 838.821712632 306.00104    2  2836   13
 [2837,] 833.770720374 305.77268    2  2837    9
 [2838,] 824.545964069 309.11131    0  2838    0
 [2839,] 840.692718292 308.35923    2  2839   15
 [2840,] 826.355799979 303.47952    2  2840   10
 [2841,] 835.522439136 307.09565    2  2841    9
 [2842,] 834.733104202 307.57115    2  2842    9
 [2843,] 838.829516470 305.77442    2  2843   10
 [2844,] 823.413964783 304.66575    0  2844    0
 [2845,] 835.915092804 307.54536    2  2845    9
 [2846,] 839.681673249 309.83124    2  2846   21
 [2847,] 831.063393783 306.64743    2  2847    8
 [2848,] 825.270640407 306.29005    2  2848    8
 [2849,] 816.992730979 307.97504    2  2849   19
 [2850,] 827.331150182 303.52246    2  2850    9
 [2851,] 827.005562462 306.59952    2  2851    9
 [2852,] 828.430768723 303.85294    2  2852   11
 [2853,] 823.103081804 303.37125    2  2853   10
 [2854,] 832.026608700 308.62796    2  2854    8
 [2855,] 837.312529539 305.00705    2  2855   12
 [2856,] 835.863088672 304.80779    2  2856    9
 [2857,] 827.540422452 305.45326    2  2857    9
 [2858,] 834.738910627 307.42592    2  2858   10
 [2859,] 837.499758544 307.32401    2  2859   10
 [2860,] 830.693637147 310.34999    0  2860    0
 [2861,] 833.196368664 308.24079    2  2861    8
 [2862,] 831.029719651 306.60882    2  2862    9
 [2863,] 827.591926308 308.66729    2  2863   12
 [2864,] 832.460026990 311.33738    2  2864   30
 [2865,] 833.553266839 307.93032    2  2865    9
 [2866,] 831.704271782 305.15489    2  2866    9
 [2867,] 833.408296918 304.88008    2  2867   11
 [2868,] 828.540427769 305.68229    2  2868   10
 [2869,] 825.348218537 303.56432    2  2869   11
 [2870,] 828.971590103 304.42411    2  2870   10
 [2871,] 828.462536839 306.80599    2  2871    7
 [2872,] 835.303117954 301.87037    2  2872   14
 [2873,] 825.056126715 303.72735    2  2873    9
 [2874,] 840.537308712 303.91258    2  2874   10
 [2875,] 831.021126306 304.17141    2  2875    8
 [2876,] 837.108483117 307.24721    2  2876    9
 [2877,] 825.599048841 307.49843    2  2877    7
 [2878,] 827.698529964 306.78771    2  2878    8
 [2879,] 821.855569817 309.03110    2  2879    7
 [2880,] 837.434331034 301.50274    2  2880   14
 [2881,] 830.399596174 305.92789    2  2881   10
 [2882,] 826.391875255 305.82024    2  2882    9
 [2883,] 833.266318307 300.29412    2  2883   23
 [2884,] 836.257799163 307.83880    2  2884   10
 [2885,] 832.205821544 305.39629    2  2885    8
 [2886,] 825.602511999 310.73521    2  2886   10
 [2887,] 824.615097061 303.68119    2  2887   10
